datetime,Global_active_power,day_of_week,month,is_weekend,lag_1,lag_7,rolling_7
2009-08-30,27.8057,6,8,1,23.140233333333335,17.778466666666667,18.228190476190473
2009-08-31,21.092033333333333,0,8,0,27.8057,20.8709,19.660652380952378
2009-09-01,16.342266666666667,1,9,0,21.092033333333333,15.726833333333333,19.692242857142855
2009-09-02,20.380233333333333,2,9,0,16.342266666666667,18.942433333333334,19.780161904761908
2009-09-03,20.853133333333336,3,9,0,20.380233333333333,12.4911,19.985561904761905
2009-09-04,17.07313333333333,4,9,0,20.853133333333336,18.647366666666667,21.180138095238096
2009-09-05,25.2311,5,9,1,17.07313333333333,23.140233333333335,20.95524761904762
2009-09-06,20.47716666666667,6,9,1,25.2311,27.8057,21.253942857142857
2009-09-07,20.357633333333336,0,9,0,20.47716666666667,21.092033333333333,20.207009523809525
2009-09-08,18.104233333333333,1,9,0,20.357633333333336,16.342266666666667,20.102095238095238
2009-09-09,25.355733333333333,2,9,0,18.104233333333333,20.380233333333333,20.35380476190476
2009-09-10,18.539233333333335,3,9,0,25.355733333333333,20.853133333333336,21.064590476190478
2009-09-11,20.235766666666667,4,9,0,18.539233333333335,17.07313333333333,20.734033333333336
2009-09-12,34.40596666666667,5,9,1,20.235766666666667,25.2311,21.185838095238097
2009-09-13,26.171699999999998,6,9,1,34.40596666666667,20.47716666666667,22.496533333333335
2009-09-14,26.247633333333333,0,9,0,26.171699999999998,20.357633333333336,23.310038095238095
2009-09-15,24.2801,1,9,0,26.247633333333333,18.104233333333333,24.151466666666668
2009-09-16,29.0527,2,9,0,24.2801,25.355733333333333,25.033733333333334
2009-09-17,20.39043333333333,3,9,0,29.0527,18.539233333333335,25.561871428571433
2009-09-18,22.900533333333332,4,9,0,20.39043333333333,20.235766666666667,25.826328571428572
2009-09-19,35.595166666666664,5,9,1,22.900533333333332,34.40596666666667,26.207009523809525
2009-09-20,33.922133333333335,6,9,1,35.595166666666664,26.171699999999998,26.376895238095237
2009-09-21,23.63113333333333,0,9,0,33.922133333333335,26.247633333333333,27.4841
2009-09-22,20.7756,1,9,0,23.63113333333333,24.2801,27.110314285714285
2009-09-23,27.276833333333332,2,9,0,20.7756,29.0527,26.609671428571428
2009-09-24,23.770966666666666,3,9,0,27.276833333333332,20.39043333333333,26.355976190476188
2009-09-25,19.350266666666666,4,9,0,23.770966666666666,22.900533333333332,26.838909523809523
2009-09-26,25.937566666666665,5,9,1,19.350266666666666,35.595166666666664,26.331728571428574
2009-09-27,23.507866666666665,6,9,1,25.937566666666665,33.922133333333335,24.95207142857143
2009-09-28,21.6576,0,9,0,23.507866666666665,23.63113333333333,23.46431904761905
2009-09-29,19.10663333333333,1,9,0,21.6576,20.7756,23.182385714285715
2009-09-30,29.5456,2,9,0,19.10663333333333,27.276833333333332,22.943961904761903
2009-10-01,21.4542,3,10,0,29.5456,23.770966666666666,23.268071428571428
2009-10-02,19.211133333333333,4,10,0,21.4542,19.350266666666666,22.93710476190476
2009-10-03,28.612333333333332,5,10,1,19.211133333333333,25.937566666666665,22.917228571428574
2009-10-04,27.018433333333334,6,10,1,28.612333333333332,23.507866666666665,23.29933809523809
2009-10-05,21.258699999999997,0,10,0,27.018433333333334,21.6576,23.80084761904762
2009-10-06,23.807466666666667,1,10,0,21.258699999999997,19.10663333333333,23.743861904761904
2009-10-07,30.3639,2,10,0,23.807466666666667,29.5456,24.415409523809526
2009-10-08,26.286099999999998,3,10,0,30.3639,21.4542,24.53230952380952
2009-10-09,22.531033333333333,4,10,0,26.286099999999998,19.211133333333333,25.22258095238095
2009-10-10,33.54593333333334,5,10,1,22.531033333333333,28.612333333333332,25.69685238095238
2009-10-11,32.30473333333334,6,10,1,33.54593333333334,27.018433333333334,26.401652380952385
2009-10-12,22.526733333333333,0,10,0,32.30473333333334,21.258699999999997,27.156838095238097
2009-10-13,24.151666666666664,1,10,0,22.526733333333333,23.807466666666667,27.337985714285715
2009-10-14,28.5204,2,10,0,24.151666666666664,30.3639,27.387157142857145
2009-10-15,24.832933333333333,3,10,0,28.5204,26.286099999999998,27.1238
2009-10-16,25.281,4,10,0,24.832933333333333,22.531033333333333,26.916204761904762
2009-10-17,45.70133333333333,5,10,1,25.281,33.54593333333334,27.309057142857142
2009-10-18,25.936066666666665,6,10,1,45.70133333333333,32.30473333333334,29.045542857142856
2009-10-19,22.818466666666666,0,10,0,25.936066666666665,22.526733333333333,28.13573333333333
2009-10-20,28.713466666666665,1,10,0,22.818466666666666,24.151666666666664,28.177409523809526
2009-10-21,32.8251,2,10,0,28.713466666666665,28.5204,28.82909523809524
2009-10-22,23.328500000000002,3,10,0,32.8251,24.832933333333333,29.444052380952378
2009-10-23,29.290833333333335,4,10,0,23.328500000000002,25.281,29.22913333333333
2009-10-24,43.57346666666667,5,10,1,29.290833333333335,45.70133333333333,29.801966666666665
2009-10-25,40.10893333333333,6,10,1,43.57346666666667,25.936066666666665,29.497985714285715
2009-10-26,18.539066666666667,0,10,0,40.10893333333333,22.818466666666666,31.52268095238095
2009-10-27,18.6126,1,10,0,18.539066666666667,28.713466666666665,30.911338095238097
2009-10-28,21.145133333333334,2,10,0,18.6126,32.8251,29.468357142857144
2009-10-29,33.024,3,10,0,21.145133333333334,23.328500000000002,27.799790476190477
2009-10-30,24.8893,4,10,0,33.024,29.290833333333335,29.184861904761906
2009-10-31,31.2657,5,10,1,24.8893,43.57346666666667,28.556071428571432
2009-11-01,30.719466666666666,6,11,1,31.2657,40.10893333333333,26.797819047619043
2009-11-02,25.07043333333333,0,11,0,30.719466666666666,18.539066666666667,25.456466666666667
2009-11-03,37.77813333333334,1,11,0,25.07043333333333,18.6126,26.389519047619046
2009-11-04,30.029999999999998,2,11,0,37.77813333333334,21.145133333333334,29.12745238095238
2009-11-05,26.007766666666665,3,11,0,30.029999999999998,33.024,30.396719047619047
2009-11-06,23.174166666666668,4,11,0,26.007766666666665,24.8893,29.3944
2009-11-07,25.95293333333333,5,11,1,23.174166666666668,31.2657,29.149380952380948
2009-11-08,41.80003333333333,6,11,1,25.95293333333333,30.719466666666666,28.390414285714286
2009-11-09,23.412533333333332,0,11,0,41.80003333333333,25.07043333333333,29.97335238095238
2009-11-10,26.76973333333333,1,11,0,23.412533333333332,37.77813333333334,29.736509523809524
2009-11-11,34.008,2,11,0,26.76973333333333,30.029999999999998,28.163880952380953
2009-11-12,24.384433333333334,3,11,0,34.008,26.007766666666665,28.732166666666664
2009-11-13,25.548766666666666,4,11,0,24.384433333333334,23.174166666666668,28.500261904761903
2009-11-14,42.67426666666667,5,11,1,25.548766666666666,25.95293333333333,28.83949047619048
2009-11-15,32.788466666666665,6,11,1,42.67426666666667,41.80003333333333,31.22825238095238
2009-11-16,25.241133333333334,0,11,0,32.788466666666665,23.412533333333332,29.940885714285713
2009-11-17,28.471566666666668,1,11,0,25.241133333333334,26.76973333333333,30.202114285714284
2009-11-18,43.98623333333333,2,11,0,28.471566666666668,34.008,30.445233333333334
2009-11-19,24.5808,3,11,0,43.98623333333333,24.384433333333334,31.870695238095234
2009-11-20,32.6836,4,11,0,24.5808,25.548766666666666,31.898747619047615
2009-11-21,41.61426666666667,5,11,1,32.6836,42.67426666666667,32.91800952380952
2009-11-22,40.8496,6,11,1,41.61426666666667,32.788466666666665,32.76658095238095
2009-11-23,24.518700000000003,0,11,0,40.8496,25.241133333333334,33.918171428571426
2009-11-24,35.48093333333334,1,11,0,24.518700000000003,28.471566666666668,33.81496666666667
2009-11-25,33.00216666666667,2,11,0,35.48093333333334,43.98623333333333,34.81630476190476
2009-11-26,26.660433333333334,3,11,0,33.00216666666667,24.5808,33.247152380952386
2009-11-27,23.000433333333334,4,11,0,26.660433333333334,32.6836,33.54424285714286
2009-11-28,30.9825,5,11,1,23.000433333333334,41.61426666666667,32.16093333333333
2009-11-29,27.516033333333333,6,11,1,30.9825,40.8496,30.642109523809527
2009-11-30,29.0865,0,11,0,27.516033333333333,24.518700000000003,28.737314285714287
2009-12-01,29.272966666666665,1,12,0,29.0865,35.48093333333334,29.389857142857146
2009-12-02,39.09446666666667,2,12,0,29.272966666666665,33.00216666666667,28.50300476190476
2009-12-03,24.66146666666667,3,12,0,39.09446666666667,26.660433333333334,29.373333333333335
2009-12-04,28.52156666666667,4,12,0,24.66146666666667,23.000433333333334,29.08776666666667
2009-12-05,39.19603333333334,5,12,1,28.52156666666667,30.9825,29.8765
2009-12-06,39.638133333333336,6,12,1,39.19603333333334,27.516033333333333,31.049861904761908
2009-12-07,29.043966666666666,0,12,0,39.638133333333336,29.0865,32.78159047619048
2009-12-08,33.44806666666667,1,12,0,29.043966666666666,29.272966666666665,32.77551428571429
2009-12-09,30.039266666666666,2,12,0,33.44806666666667,39.09446666666667,33.37195714285714
2009-12-10,34.2381,3,12,0,30.039266666666666,24.66146666666667,32.07835714285714
2009-12-11,29.741033333333334,4,12,0,34.2381,28.52156666666667,33.44644761904762
2009-12-12,30.273000000000003,5,12,1,29.741033333333334,39.19603333333334,33.62065714285715
2009-12-13,35.646899999999995,6,12,1,30.273000000000003,39.638133333333336,32.3459380952381
2009-12-14,29.91436666666667,0,12,0,35.646899999999995,29.043966666666666,31.775761904761907
2009-12-15,32.33526666666667,1,12,0,29.91436666666667,33.44806666666667,31.900104761904764
2009-12-16,23.2479,2,12,0,32.33526666666667,30.039266666666666,31.74113333333333
2009-12-17,28.6197,3,12,0,23.2479,34.2381,30.770938095238098
2009-12-18,29.078433333333333,4,12,0,28.6197,29.741033333333334,29.968309523809527
2009-12-19,36.738899999999994,5,12,1,29.078433333333333,30.273000000000003,29.873652380952382
2009-12-20,19.069433333333333,6,12,1,36.738899999999994,35.646899999999995,30.797352380952383
2009-12-21,33.9161,0,12,0,19.069433333333333,29.91436666666667,28.42914285714286
2009-12-22,31.467033333333333,1,12,0,33.9161,32.33526666666667,29.000819047619046
2009-12-23,24.253333333333334,2,12,0,31.467033333333333,23.2479,28.876785714285713
2009-12-24,48.43156666666666,3,12,0,24.253333333333334,28.6197,29.020419047619047
2009-12-25,35.4608,4,12,0,48.43156666666666,29.078433333333333,31.85068571428571
2009-12-26,36.393633333333334,5,12,1,35.4608,36.738899999999994,32.76245238095238
2009-12-27,36.59086666666666,6,12,1,36.393633333333334,19.069433333333333,32.71312857142857
2009-12-28,34.90163333333333,0,12,0,36.59086666666666,33.9161,35.21619047619048
2009-12-29,34.1328,1,12,0,34.90163333333333,31.467033333333333,35.35698095238095
2009-12-30,40.85183333333334,2,12,0,34.1328,24.253333333333334,35.73780476190476
2009-12-31,36.864866666666664,3,12,0,40.85183333333334,48.43156666666666,38.10901904761904
2010-01-01,20.4042,4,1,0,36.864866666666664,35.4608,36.456633333333336
2010-01-02,21.813933333333335,5,1,1,20.4042,36.393633333333334,34.30569047619048
2010-01-03,34.72423333333334,6,1,1,21.813933333333335,36.59086666666666,32.222876190476185
2010-01-04,26.735533333333333,0,1,0,34.72423333333334,34.90163333333333,31.95621428571429
2010-01-05,36.99633333333334,1,1,0,26.735533333333333,34.1328,30.789628571428572
2010-01-06,29.619666666666667,2,1,0,36.99633333333334,40.85183333333334,31.198704761904764
2010-01-07,29.4907,3,1,0,29.619666666666667,36.864866666666664,29.594109523809525
2010-01-08,29.953466666666667,4,1,0,29.4907,20.4042,28.540657142857146
2010-01-09,38.94833333333334,5,1,1,29.953466666666667,21.813933333333335,29.904838095238095
2010-01-10,41.807766666666666,6,1,1,38.94833333333334,34.72423333333334,32.35260952380953
2010-01-11,25.3114,0,1,0,41.807766666666666,26.735533333333333,33.36454285714286
2010-01-12,21.375633333333333,1,1,0,25.3114,36.99633333333334,33.16109523809524
2010-01-13,0.0,2,1,0,21.375633333333333,29.619666666666667,30.929566666666666
2010-01-14,10.308133333333334,3,1,0,0.0,29.4907,26.698185714285717
2010-01-15,36.61266666666667,4,1,0,10.308133333333334,29.953466666666667,23.957819047619047
2010-01-16,35.8352,5,1,1,36.61266666666667,38.94833333333334,24.90913333333333
2010-01-17,31.775933333333334,6,1,1,35.8352,41.807766666666666,24.4644
2010-01-18,31.351633333333332,0,1,0,31.775933333333334,25.3114,23.031280952380957
2010-01-19,40.55846666666666,1,1,0,31.351633333333332,21.375633333333333,23.89417142857143
2010-01-20,39.19546666666667,2,1,0,40.55846666666666,0.0,26.63457619047619
2010-01-21,35.63093333333333,3,1,0,39.19546666666667,10.308133333333334,32.23392857142857
2010-01-22,29.843766666666667,4,1,0,35.63093333333333,36.61266666666667,35.85147142857143
2010-01-23,43.475166666666674,5,1,1,29.843766666666667,35.8352,34.88448571428571
2010-01-24,37.82366666666667,6,1,1,43.475166666666674,31.775933333333334,35.97590952380953
2010-01-25,32.17516666666667,0,1,0,37.82366666666667,31.351633333333332,36.83987142857143
2010-01-26,34.459399999999995,1,1,0,32.17516666666667,40.55846666666666,36.957519047619044
2010-01-27,46.015033333333335,2,1,0,34.459399999999995,39.19546666666667,36.08622380952381
2010-01-28,35.170566666666666,3,1,0,46.015033333333335,35.63093333333333,37.06044761904762
2010-01-29,34.88316666666666,4,1,0,35.170566666666666,29.843766666666667,36.99468095238095
2010-01-30,47.3788,5,1,1,34.88316666666666,43.475166666666674,37.714595238095235
2010-01-31,29.9866,6,1,1,47.3788,37.82366666666667,38.27225714285714
2010-02-01,28.229633333333332,0,2,0,29.9866,32.17516666666667,37.15267619047619
2010-02-02,35.95719999999999,1,2,0,28.229633333333332,34.459399999999995,36.58902857142857
2010-02-03,48.38356666666667,2,2,0,35.95719999999999,46.015033333333335,36.803
2010-02-04,38.6045,3,2,0,48.38356666666667,35.170566666666666,37.1413619047619
2010-02-05,34.98153333333333,4,2,0,38.6045,34.88316666666666,37.631923809523805
2010-02-06,45.216433333333335,5,2,1,34.98153333333333,47.3788,37.64597619047619
2010-02-07,27.095133333333333,6,2,1,45.216433333333335,29.9866,37.337066666666665
2010-02-08,43.037299999999995,0,2,0,27.095133333333333,28.229633333333332,36.924
2010-02-09,40.348866666666666,1,2,0,43.037299999999995,35.95719999999999,39.03938095238095
2010-02-10,32.40903333333333,2,2,0,40.348866666666666,48.38356666666667,39.666761904761906
2010-02-11,22.82946666666667,3,2,0,32.40903333333333,38.6045,37.38468571428571
2010-02-12,31.549966666666666,4,2,0,22.82946666666667,34.98153333333333,35.13110952380952
2010-02-13,39.1926,5,2,1,31.549966666666666,45.216433333333335,34.640885714285716
2010-02-14,28.111633333333334,6,2,1,39.1926,27.095133333333333,33.78033809523809
2010-02-15,34.9522,0,2,0,28.111633333333334,43.037299999999995,33.925552380952375
2010-02-16,29.962600000000002,1,2,0,34.9522,40.348866666666666,32.770538095238095
2010-02-17,34.242666666666665,2,2,0,29.962600000000002,32.40903333333333,31.286785714285713
2010-02-18,29.3526,3,2,0,34.242666666666665,22.82946666666667,31.54873333333333
2010-02-19,32.559533333333334,4,2,0,29.3526,31.549966666666666,32.48060952380952
2010-02-20,33.062133333333335,5,2,1,32.559533333333334,39.1926,32.624833333333335
2010-02-21,45.6719,6,2,1,33.062133333333335,28.111633333333334,31.749052380952385
2010-02-22,24.56726666666667,0,2,0,45.6719,34.9522,34.25766190476191
2010-02-23,24.354666666666667,1,2,0,24.56726666666667,29.962600000000002,32.7741
2010-02-24,31.904633333333333,2,2,0,24.354666666666667,34.242666666666665,31.972966666666668
2010-02-25,31.33673333333333,3,2,0,31.904633333333333,29.3526,31.638961904761906
2010-02-26,35.33593333333333,4,2,0,31.33673333333333,32.559533333333334,31.922409523809527
2010-02-27,29.4176,5,2,1,35.33593333333333,33.062133333333335,32.3190380952381
2010-02-28,11.8611,6,2,1,29.4176,45.6719,31.798390476190473
2010-03-01,21.645466666666668,0,3,0,11.8611,24.56726666666667,26.96827619047619
2010-03-02,12.781766666666668,1,3,0,21.645466666666668,24.354666666666667,26.550876190476192
2010-03-03,15.597233333333332,2,3,0,12.781766666666668,31.904633333333333,24.897604761904763
2010-03-04,11.381333333333334,3,3,0,15.597233333333332,31.33673333333333,22.56797619047619
2010-03-05,18.895433333333337,4,3,0,11.381333333333334,35.33593333333333,19.71720476190476
2010-03-06,13.2452,5,3,1,18.895433333333337,29.4176,17.368561904761908
2010-03-07,22.874533333333332,6,3,1,13.2452,11.8611,15.05821904761905
2010-03-08,42.6183,0,3,0,22.874533333333332,21.645466666666668,16.631566666666668
2010-03-09,29.3352,1,3,0,42.6183,12.781766666666668,19.627685714285715
2010-03-10,30.377200000000002,2,3,0,29.3352,15.597233333333332,21.992461904761903
2010-03-11,32.518166666666666,3,3,0,30.377200000000002,11.381333333333334,24.103885714285717
2010-03-12,27.423733333333335,4,3,0,32.518166666666666,18.895433333333337,27.123433333333335
2010-03-13,39.71683333333333,5,3,1,27.423733333333335,13.2452,28.341761904761906
2010-03-14,26.1119,6,3,1,39.71683333333333,22.874533333333332,32.12342380952381
2010-03-15,29.864166666666666,0,3,0,26.1119,42.6183,32.585904761904764
2010-03-16,25.710833333333333,1,3,0,29.864166666666666,29.3352,30.763885714285713
2010-03-17,33.485499999999995,2,3,0,25.710833333333333,30.377200000000002,30.24611904761905
2010-03-18,26.0447,3,3,0,33.485499999999995,32.518166666666666,30.690161904761904
2010-03-19,27.723066666666668,4,3,0,26.0447,27.423733333333335,29.76538095238095
2010-03-20,2.195533333333333,5,3,1,27.723066666666668,39.71683333333333,29.808142857142855
2010-03-21,15.288033333333335,6,3,1,2.195533333333333,26.1119,24.447957142857142
2010-03-22,26.976499999999998,0,3,0,15.288033333333335,29.864166666666666,22.901690476190474
2010-03-23,30.369366666666668,1,3,0,26.976499999999998,25.710833333333333,22.48916666666667
2010-03-24,33.245866666666664,2,3,0,30.369366666666668,33.485499999999995,23.154671428571426
2010-03-25,27.998066666666666,3,3,0,33.245866666666664,26.0447,23.120438095238093
2010-03-26,27.521400000000003,4,3,0,27.998066666666666,27.723066666666668,23.399490476190472
2010-03-27,30.799500000000002,5,3,1,27.521400000000003,2.195533333333333,23.370680952380955
2010-03-28,29.970233333333333,6,3,1,30.799500000000002,15.288033333333335,27.456961904761904
2010-03-29,27.045633333333335,0,3,0,29.970233333333333,26.976499999999998,29.554419047619053
2010-03-30,31.77423333333333,1,3,0,27.045633333333335,30.369366666666668,29.564295238095237
2010-03-31,32.06336666666667,2,3,0,31.77423333333333,33.245866666666664,29.764990476190473
2010-04-01,28.124000000000002,3,4,0,32.06336666666667,27.998066666666666,29.596061904761907
2010-04-02,27.477033333333335,4,4,0,28.124000000000002,27.521400000000003,29.614052380952383
2010-04-03,30.087966666666667,5,4,1,27.477033333333335,30.799500000000002,29.607714285714284
2010-04-04,28.173133333333332,6,4,1,30.087966666666667,29.970233333333333,29.506066666666666
2010-04-05,18.647,0,4,0,28.173133333333332,27.045633333333335,29.249338095238095
2010-04-06,30.430866666666667,1,4,0,18.647,31.77423333333333,28.049533333333333
2010-04-07,26.616366666666668,2,4,0,30.430866666666667,32.06336666666667,27.85762380952381
2010-04-08,27.487000000000002,3,4,0,26.616366666666668,28.124000000000002,27.07948095238095
2010-04-09,20.555833333333332,4,4,0,27.487000000000002,27.477033333333335,26.988480952380957
2010-04-10,19.8368,5,4,1,20.555833333333332,30.087966666666667,25.999738095238094
2010-04-11,26.7135,6,4,1,19.8368,28.173133333333332,24.535285714285717
2010-04-12,23.990433333333332,0,4,0,26.7135,18.647,24.326766666666668
2010-04-13,25.21173333333333,1,4,0,23.990433333333332,30.430866666666667,25.09011428571429
2010-04-14,27.672733333333333,2,4,0,25.21173333333333,26.616366666666668,24.34452380952381
2010-04-15,31.20296666666667,3,4,0,27.672733333333333,27.487000000000002,24.49543333333333
2010-04-16,26.034366666666664,4,4,0,31.20296666666667,20.555833333333332,25.02628571428571
2010-04-17,25.961866666666666,5,4,1,26.034366666666664,19.8368,25.808933333333332
2010-04-18,24.601766666666666,6,4,1,25.961866666666666,26.7135,26.683942857142856
2010-04-19,28.476566666666667,0,4,0,24.601766666666666,23.990433333333332,26.382266666666663
2010-04-20,30.560466666666667,1,4,0,28.476566666666667,25.21173333333333,27.023142857142854
2010-04-21,26.3319,2,4,0,30.560466666666667,27.672733333333333,27.787247619047623
2010-04-22,24.3484,3,4,0,26.3319,31.20296666666667,27.5957
2010-04-23,19.6756,4,4,0,24.3484,26.034366666666664,26.616476190476188
2010-04-24,25.306966666666664,5,4,1,19.6756,25.961866666666666,25.708080952380953
2010-04-25,25.712366666666664,6,4,1,25.306966666666664,24.601766666666666,25.614523809523806
2010-04-26,18.045266666666667,0,4,0,25.712366666666664,28.476566666666667,25.77318095238095
2010-04-27,20.849,1,4,0,18.045266666666667,30.560466666666667,24.282995238095236
2010-04-28,14.4643,2,4,0,20.849,26.3319,22.895642857142857
2010-04-29,18.3954,3,4,0,14.4643,24.3484,21.200271428571426
2010-04-30,18.6438,4,4,0,18.3954,19.6756,20.349842857142853
2010-05-01,22.002633333333332,5,5,1,18.6438,25.306966666666664,20.20244285714286
2010-05-02,36.46516666666666,6,5,1,22.002633333333332,25.712366666666664,19.730395238095237
2010-05-03,23.5217,0,5,0,36.46516666666666,18.045266666666667,21.266509523809525
2010-05-04,25.282666666666668,1,5,0,23.5217,20.849,22.04885714285714
2010-05-05,30.088466666666665,2,5,0,25.282666666666668,14.4643,22.682238095238095
2010-05-06,21.654166666666665,3,5,0,30.088466666666665,18.3954,24.914261904761904
2010-05-07,27.400066666666664,4,5,0,21.654166666666665,18.6438,25.379799999999996
2010-05-08,25.557033333333333,5,5,1,27.400066666666664,22.002633333333332,26.630695238095235
2010-05-09,26.1085,6,5,1,25.557033333333333,36.46516666666666,27.138466666666666
2010-05-10,24.46486666666667,0,5,0,26.1085,23.5217,25.658942857142854
2010-05-11,26.189466666666664,1,5,0,24.46486666666667,25.282666666666668,25.793680952380953
2010-05-12,33.923633333333335,2,5,0,26.189466666666664,30.088466666666665,25.923223809523808
2010-05-13,25.874933333333335,3,5,0,33.923633333333335,21.654166666666665,26.471104761904762
2010-05-14,28.70243333333333,4,5,0,25.874933333333335,27.400066666666664,27.074071428571433
2010-05-15,32.412866666666666,5,5,1,28.70243333333333,25.557033333333333,27.260123809523808
2010-05-16,35.0071,6,5,1,32.412866666666666,26.1085,28.23952857142857
2010-05-17,27.136366666666667,0,5,0,35.0071,24.46486666666667,29.51075714285714
2010-05-18,23.6864,1,5,0,27.136366666666667,26.189466666666664,29.892400000000002
2010-05-19,23.7792,2,5,0,23.6864,33.923633333333335,29.53481904761905
2010-05-20,19.23163333333333,3,5,0,23.7792,25.874933333333335,28.085614285714286
2010-05-21,21.573266666666665,4,5,0,19.23163333333333,28.70243333333333,27.136571428571425
2010-05-22,34.92953333333333,5,5,1,21.573266666666665,32.412866666666666,26.118119047619047
2010-05-23,24.7926,6,5,1,34.92953333333333,35.0071,26.477642857142857
2010-05-24,22.355533333333334,0,5,0,24.7926,27.136366666666667,25.01842857142857
2010-05-25,19.9771,1,5,0,22.355533333333334,23.6864,24.33545238095238
2010-05-26,23.1314,2,5,0,19.9771,23.7792,23.805552380952378
2010-05-27,22.0557,3,5,0,23.1314,19.23163333333333,23.71300952380952
2010-05-28,23.302733333333332,4,5,0,22.0557,21.573266666666665,24.11644761904762
2010-05-29,34.163466666666665,5,5,1,23.302733333333332,34.92953333333333,24.363514285714285
2010-05-30,27.761666666666667,6,5,1,34.163466666666665,24.7926,24.25407619047619
2010-05-31,22.341033333333332,0,5,0,27.761666666666667,22.355533333333334,24.67822857142857
2010-06-01,21.1494,1,6,0,22.341033333333332,19.9771,24.676157142857143
2010-06-02,16.348300000000002,2,6,0,21.1494,23.1314,24.84362857142857
2010-06-03,23.23643333333333,3,6,0,16.348300000000002,22.0557,23.874614285714284
2010-06-04,23.675900000000002,4,6,0,23.23643333333333,23.302733333333332,24.04329047619047
2010-06-05,33.49406666666667,5,6,1,23.675900000000002,34.163466666666665,24.0966
2010-06-06,29.1132,6,6,1,33.49406666666667,27.761666666666667,24.00097142857143
2010-06-07,16.868033333333333,0,6,0,29.1132,22.341033333333332,24.19404761904762
2010-06-08,22.700566666666667,1,6,0,16.868033333333333,21.1494,23.412190476190478
2010-06-09,25.578033333333334,2,6,0,22.700566666666667,16.348300000000002,23.633785714285715
2010-06-10,20.25316666666667,3,6,0,25.578033333333334,23.23643333333333,24.952319047619046
2010-06-11,24.5112,4,6,0,20.25316666666667,23.675900000000002,24.5261380952381
2010-06-12,32.885133333333336,5,6,1,24.5112,33.49406666666667,24.645466666666668
2010-06-13,27.905933333333333,6,6,1,32.885133333333336,29.1132,24.558476190476192
2010-06-14,20.299733333333332,0,6,0,27.905933333333333,16.868033333333333,24.386009523809523
2010-06-15,20.39943333333333,1,6,0,20.299733333333332,22.700566666666667,24.876252380952383
2010-06-16,29.468200000000003,2,6,0,20.39943333333333,25.578033333333334,24.547519047619044
2010-06-17,17.133633333333332,3,6,0,29.468200000000003,20.25316666666667,25.10325714285714
2010-06-18,22.205266666666667,4,6,0,17.133633333333332,24.5112,24.657609523809523
2010-06-19,23.603666666666665,5,6,1,22.205266666666667,32.885133333333336,24.328190476190475
2010-06-20,27.875833333333333,6,6,1,23.603666666666665,27.905933333333333,23.002266666666664
2010-06-21,27.681500000000003,0,6,0,27.875833333333333,20.299733333333332,22.997966666666663
2010-06-22,25.343133333333334,1,6,0,27.681500000000003,20.39943333333333,24.05250476190476
2010-06-23,24.0344,2,6,0,25.343133333333334,29.468200000000003,24.75874761904762
2010-06-24,18.262999999999998,3,6,0,24.0344,17.133633333333332,23.98249047619048
2010-06-25,18.323966666666667,4,6,0,18.262999999999998,22.205266666666667,24.14382857142857
2010-06-26,16.360333333333333,5,6,1,18.323966666666667,23.603666666666665,23.589357142857146
2010-06-27,18.999399999999998,6,6,1,16.360333333333333,27.875833333333333,22.55459523809524
2010-06-28,24.522333333333332,0,6,0,18.999399999999998,27.681500000000003,21.286533333333335
2010-06-29,22.78826666666667,1,6,0,24.522333333333332,25.343133333333334,20.835223809523807
2010-06-30,23.068933333333334,2,6,0,22.78826666666667,24.0344,20.470242857142857
2010-07-01,22.483366666666665,3,7,0,23.068933333333334,18.262999999999998,20.33231904761905
2010-07-02,19.01546666666667,4,7,0,22.483366666666665,18.323966666666667,20.93522857142857
2010-07-03,18.6679,5,7,1,19.01546666666667,16.360333333333333,21.03401428571428
2010-07-04,25.6348,6,7,1,18.6679,18.999399999999998,21.363666666666663
2010-07-05,18.5665,0,7,0,25.6348,24.522333333333332,22.311580952380954
2010-07-06,16.765566666666665,1,7,0,18.5665,22.78826666666667,21.46074761904762
2010-07-07,13.913133333333333,2,7,0,16.765566666666665,23.068933333333334,20.600361904761904
2010-07-08,20.210866666666668,3,7,0,13.913133333333333,22.483366666666665,19.292390476190473
2010-07-09,18.05796666666667,4,7,0,20.210866666666668,19.01546666666667,18.967747619047618
2010-07-10,19.241733333333332,5,7,1,18.05796666666667,18.6679,18.830961904761903
2010-07-11,19.89286666666667,6,7,1,19.241733333333332,25.6348,18.912938095238093
2010-07-12,18.492900000000002,0,7,0,19.89286666666667,18.5665,18.092661904761908
2010-07-13,23.035233333333334,1,7,0,18.492900000000002,16.765566666666665,18.08214761904762
2010-07-14,23.4912,2,7,0,23.035233333333334,13.913133333333333,18.977814285714285
2010-07-15,27.219366666666666,3,7,0,23.4912,20.210866666666668,20.346109523809524
2010-07-16,13.6676,4,7,0,27.219366666666666,18.05796666666667,21.347323809523807
2010-07-17,13.4392,5,7,1,13.6676,19.241733333333332,20.720128571428575
2010-07-18,13.533966666666666,6,7,1,13.4392,19.89286666666667,19.89119523809524
2010-07-19,13.352633333333333,0,7,0,13.533966666666666,18.492900000000002,18.982780952380953
2010-07-20,14.263733333333333,1,7,0,13.352633333333333,23.035233333333334,18.24845714285714
2010-07-21,17.7361,2,7,0,14.263733333333333,23.4912,16.995385714285714
